date,code,shares,cost_price,market_price,market_value
2023-11-07,000036,21500,3.9038999999999997,3.86,82990.0
2023-11-07,000609,14800,6.146139999999999,6.36,94128.0
2023-11-07,000510,16200,5.045039999999999,5.2,84240.0
2023-11-07,000536,23000,3.6536499999999994,3.82,87860.0
2023-11-07,000546,13900,7.187179999999999,7.35,102165.0
2023-11-07,000572,21500,4.32432,4.46,95890.0
2023-11-07,000663,9400,8.858849999999999,8.85,83190.0
2023-11-07,000571,37600,2.5925899999999995,2.61,98136.0
2023-11-07,000070,9500,9.17917,9.33,88635.0
2023-11-08,000609,14800,6.146139999999999,6.29,93092.0
2023-11-08,000510,16200,5.045039999999999,5.25,85050.0
2023-11-08,000536,23000,3.6536499999999994,3.88,89240.0
2023-11-08,000546,13900,7.187179999999999,7.22,100358.0
2023-11-08,000572,21500,4.32432,4.55,97825.0
2023-11-08,000663,9400,8.858849999999999,8.88,83472.00000000001
2023-11-08,000571,37600,2.5925899999999995,2.73,102648.0
2023-11-08,000070,9500,9.17917,9.37,89014.99999999999
2023-11-08,000620,60500,1.6016,1.63,98615.0
2023-11-08,000407,24200,3.6035999999999997,3.57,86394.0
2023-11-09,000546,13900,7.187179999999999,7.35,102165.0
2023-11-09,000572,21500,4.32432,4.46,95890.0
2023-11-09,000663,9400,8.858849999999999,8.88,83472.00000000001
2023-11-09,000571,37600,2.5925899999999995,2.67,100392.0
2023-11-09,000070,9500,9.17917,9.28,88160.0
2023-11-09,000620,60500,1.6016,1.65,99825.0
2023-11-09,000407,24200,3.6035999999999997,3.55,85910.0
2023-11-09,000609,15600,6.396389999999999,6.17,96252.0
2023-11-09,000536,24600,3.8838799999999996,3.82,93972.0
2023-11-09,000633,10900,7.82782,7.78,84802.0
2023-11-10,000546,13900,7.187179999999999,7.19,99941.0
2023-11-10,000663,9400,8.858849999999999,8.9,83660.0
2023-11-10,000571,37600,2.5925899999999995,2.69,101144.0
2023-11-10,000070,9500,9.17917,9.15,86925.0
2023-11-10,000620,60500,1.6016,1.71,103455.0
2023-11-10,000407,24200,3.6035999999999997,3.61,87362.0
2023-11-10,000609,15600,6.396389999999999,6.28,97968.0
2023-11-10,000633,10900,7.82782,7.74,84366.0
2023-11-10,000536,25700,3.7537499999999993,3.72,95604.0
2023-11-10,000547,10200,8.51851,8.52,86904.0
2023-11-13,000070,9500,9.17917,9.37,89014.99999999999
2023-11-13,000620,60500,1.6016,1.7,102850.0
2023-11-13,000407,24200,3.6035999999999997,3.66,88572.0
2023-11-13,000609,15600,6.396389999999999,6.29,98124.0
2023-11-13,000633,10900,7.82782,7.65,83385.0
2023-11-13,000536,25700,3.7537499999999993,3.77,96889.0
2023-11-13,000547,10200,8.51851,8.82,89964.0
2023-11-13,000546,13800,7.207199999999999,7.04,97152.0
2023-11-13,000572,19100,5.105099999999999,5.4,103140.0
2023-11-13,000571,32700,2.68268,2.81,91887.0
2023-11-14,000620,60500,1.6016,1.74,105270.0
2023-11-14,000407,24200,3.6035999999999997,3.64,88088.0
2023-11-14,000609,15600,6.396389999999999,6.34,98904.0
2023-11-14,000633,10900,7.82782,7.64,83276.0
2023-11-14,000547,10200,8.51851,9.12,93023.99999999999
2023-11-14,000546,13800,7.207199999999999,7.05,97290.0
2023-11-14,000571,32700,2.68268,2.8,91560.0
2023-11-14,000536,26200,3.8138099999999993,4.15,108730.00000000001
2023-11-14,000070,10400,9.49949,9.56,99424.0
2023-11-14,000561,9700,9.129119999999999,9.04,87687.99999999999
2023-11-15,000609,15600,6.396389999999999,6.48,101088.0
2023-11-15,000633,10900,7.82782,7.75,84475.0
2023-11-15,000546,13800,7.207199999999999,7.76,107088.0
2023-11-15,000571,32700,2.68268,2.74,89598.0
2023-11-15,000070,10400,9.49949,9.61,99944.0
2023-11-15,000561,9700,9.129119999999999,9.06,87882.0
2023-11-15,000547,10900,9.11911,9.34,101806.0
2023-11-15,000593,11800,8.448439999999998,8.75,103250.0
2023-11-15,000534,7400,13.453439999999999,13.74,101676.0
2023-11-15,000036,22300,4.054049999999999,4.01,89423.0
2023-11-16,000571,32700,2.68268,2.72,88944.0
2023-11-16,000070,10400,9.49949,9.46,98384.00000000001
2023-11-16,000561,9700,9.129119999999999,9.05,87785.0
2023-11-16,000593,11800,8.448439999999998,8.46,99828.00000000001
2023-11-16,000534,7400,13.453439999999999,13.64,100936.0
2023-11-16,000036,22300,4.054049999999999,4.09,91207.0
2023-11-16,000609,15600,6.396389999999999,6.29,98124.0
2023-11-16,000546,12800,7.787780000000001,7.67,98176.0
2023-11-16,000663,10700,9.3093,9.02,96514.0
2023-11-16,000620,55200,1.6616599999999997,1.64,90528.0
2023-11-17,000070,10400,9.49949,9.39,97656.0
2023-11-17,000561,9700,9.129119999999999,9.06,87882.0
2023-11-17,000593,11800,8.448439999999998,8.37,98765.99999999999
2023-11-17,000534,7400,13.453439999999999,13.93,103082.0
2023-11-17,000036,22300,4.054049999999999,4.09,91207.0
2023-11-17,000609,15600,6.396389999999999,6.29,98124.0
2023-11-17,000546,12800,7.787780000000001,7.72,98816.0
2023-11-17,000663,10700,9.3093,9.03,96621.0
2023-11-17,000620,55200,1.6616599999999997,1.65,91080.0
2023-11-17,000571,33800,2.72272,2.76,93288.0
2023-11-20,000070,10400,9.49949,9.4,97760.0
2023-11-20,000561,9700,9.129119999999999,9.16,88852.0
2023-11-20,000593,11800,8.448439999999998,8.44,99592.0
2023-11-20,000534,7400,13.453439999999999,13.85,102490.0
2023-11-20,000036,22300,4.054049999999999,4.08,90984.0
2023-11-20,000609,15600,6.396389999999999,6.4,99840.0
2023-11-20,000546,12800,7.787780000000001,7.83,100224.0
2023-11-20,000663,10700,9.3093,9.15,97905.0
2023-11-20,000620,55200,1.6616599999999997,1.68,92736.0
2023-11-20,000571,33400,2.7827799999999994,3.04,101536.0
2023-11-21,000593,11800,8.448439999999998,8.37,98765.99999999999
2023-11-21,000534,7400,13.453439999999999,13.69,101306.0
2023-11-21,000036,22300,4.054049999999999,4.11,91653.0
2023-11-21,000546,12800,7.787780000000001,7.76,99328.0
2023-11-21,000663,10700,9.3093,9.19,98333.0
2023-11-21,000620,55200,1.6616599999999997,1.67,92184.0
2023-11-21,000571,32700,3.0530499999999994,2.9,94830.0
2023-11-21,000536,24600,4.06406,3.93,96678.0
2023-11-21,000609,15400,6.486479999999999,7.04,108416.0
2023-11-21,000547,9400,9.86986,9.57,89958.0
2023-11-22,000546,12800,7.787780000000001,7.56,96768.0
2023-11-22,000663,10700,9.3093,9.08,97156.0
2023-11-22,000620,55200,1.6616599999999997,1.62,89424.0
2023-11-22,000639,22700,4.4044,4.41,100107.0
2023-11-22,000571,34600,2.8828799999999997,2.83,97918.0
2023-11-22,000536,25600,3.8938900000000003,3.93,100608.0
2023-11-22,000532,8800,11.291279999999999,11.25,99000.0
2023-11-22,000551,11500,8.688679999999998,8.71,100165.00000000001
2023-11-23,000639,22700,4.4044,4.44,100788.00000000001
2023-11-23,000571,34600,2.8828799999999997,2.79,96534.0
2023-11-23,000532,8800,11.291279999999999,11.31,99528.0
2023-11-23,000551,11500,8.688679999999998,8.8,101200.00000000001
2023-11-23,000048,5500,17.97796,17.76,97680.00000000001
2023-11-23,000536,25400,3.9239199999999994,4.32,109728.0
2023-11-23,000593,12400,8.048039999999999,8.13,100812.00000000001
2023-11-23,000620,61200,1.6316299999999997,1.66,101592.0
2023-11-23,000546,13100,7.617609999999999,7.64,100084.0
2023-11-24,000571,34600,2.8828799999999997,2.8,96880.0
2023-11-24,000551,11500,8.688679999999998,8.68,99820.0
2023-11-24,000048,5500,17.97796,18.21,100155.0
2023-11-24,000593,12400,8.048039999999999,8.0,99200.0
2023-11-24,000620,61200,1.6316299999999997,1.65,100980.0
2023-11-24,000546,13100,7.617609999999999,7.49,98119.0
2023-11-24,000639,22300,4.46446,4.71,105033.0
2023-11-24,000632,20500,4.854849999999999,5.0,102500.0
2023-11-24,000070,10200,9.74974,9.3,94860.0
2023-11-24,000532,8300,11.321309999999999,11.64,96612.0
2023-11-27,000571,34600,2.8828799999999997,2.85,98610.0
2023-11-27,000551,11500,8.688679999999998,8.77,100855.0
2023-11-27,000048,5500,17.97796,17.85,98175.00000000001
2023-11-27,000593,12400,8.048039999999999,7.92,98208.0
2023-11-27,000620,61200,1.6316299999999997,1.63,99756.0
2023-11-27,000546,13100,7.617609999999999,7.48,97988.0
2023-11-27,000639,22300,4.46446,4.72,105256.0
2023-11-27,000632,20500,4.854849999999999,4.83,99015.0
2023-11-27,000532,8300,11.321309999999999,11.49,95367.0
2023-11-27,000070,10100,9.299289999999997,9.09,91809.0
2023-11-28,000571,34600,2.8828799999999997,2.8,96880.0
2023-11-28,000551,11500,8.688679999999998,8.83,101545.0
2023-11-28,000048,5500,17.97796,17.62,96910.0
2023-11-28,000593,12400,8.048039999999999,7.9,97960.0
2023-11-28,000620,61200,1.6316299999999997,1.65,100980.0
2023-11-28,000546,13100,7.617609999999999,7.49,98119.0
2023-11-28,000639,22300,4.46446,4.78,106594.0
2023-11-28,000632,20500,4.854849999999999,4.77,97784.99999999999
2023-11-28,000532,8300,11.321309999999999,11.46,95118.0
2023-11-28,000070,10100,9.299289999999997,9.13,92213.00000000001
2023-11-29,000048,5500,17.97796,17.53,96415.0
2023-11-29,000593,12400,8.048039999999999,7.85,97340.0
2023-11-29,000620,61200,1.6316299999999997,1.64,100368.0
2023-11-29,000546,13100,7.617609999999999,7.39,96809.0
2023-11-29,000632,20500,4.854849999999999,4.73,96965.00000000001
2023-11-29,000532,8300,11.321309999999999,11.35,94205.0
2023-11-29,000070,10100,9.299289999999997,8.94,90294.0
2023-11-29,000536,24600,4.054049999999999,3.96,97416.0
2023-11-29,000571,35600,2.8027999999999995,2.77,98612.0
2023-11-29,000510,17400,5.495489999999999,5.56,96744.0
2023-11-30,000632,20500,4.854849999999999,4.7,96350.0
2023-11-30,000532,8300,11.321309999999999,11.2,92960.0
2023-11-30,000571,35600,2.8027999999999995,2.78,98968.0
2023-11-30,000510,17400,5.495489999999999,5.57,96918.0
2023-11-30,000603,7900,12.522509999999999,12.7,100330.0
2023-11-30,000639,20600,4.834829999999999,4.86,100116.0
2023-11-30,000546,13600,7.317309999999999,7.23,98328.0
2023-11-30,000533,21900,4.554549999999999,4.51,98769.0
2023-12-01,000571,35600,2.8027999999999995,2.82,100392.0
2023-12-01,000510,17400,5.495489999999999,5.55,96570.0
2023-12-01,000603,7900,12.522509999999999,12.55,99145.0
2023-12-01,000639,20600,4.834829999999999,4.81,99085.99999999999
2023-12-01,000546,13600,7.317309999999999,7.41,100776.0
2023-12-01,000533,21900,4.554549999999999,4.47,97893.0
2023-12-01,000632,21300,4.684679999999999,4.78,101814.0
2023-12-01,000070,11300,8.84884,9.09,102717.0
2023-12-01,000417,21100,4.72472,4.79,101069.0
2023-12-04,000571,35600,2.8027999999999995,2.86,101816.0
2023-12-04,000510,17400,5.495489999999999,5.58,97092.0
2023-12-04,000603,7900,12.522509999999999,12.84,101436.0
2023-12-04,000639,20600,4.834829999999999,4.81,99085.99999999999
2023-12-04,000546,13600,7.317309999999999,7.54,102544.0
2023-12-04,000533,21900,4.554549999999999,4.5,98550.0
2023-12-04,000632,21300,4.684679999999999,4.85,103304.99999999999
2023-12-04,000070,11300,8.84884,9.02,101926.0
2023-12-04,000417,21100,4.72472,4.8,101280.0
2023-12-04,000532,8100,11.39138,11.45,92745.0
2023-12-05,000510,17400,5.495489999999999,5.52,96047.99999999999
2023-12-05,000603,7900,12.522509999999999,12.6,99540.0
2023-12-05,000639,20600,4.834829999999999,4.81,99085.99999999999
2023-12-05,000546,13600,7.317309999999999,7.56,102816.0
2023-12-05,000533,21900,4.554549999999999,4.43,97017.0
2023-12-05,000632,21300,4.684679999999999,4.75,101175.0
2023-12-05,000070,11300,8.84884,8.76,98988.0
2023-12-05,000417,21100,4.72472,4.77,100646.99999999999
2023-12-05,000532,8100,11.39138,11.29,91449.0
2023-12-05,000571,32800,2.87287,2.9,95120.0
2023-12-06,000603,7900,12.522509999999999,12.56,99224.0
2023-12-06,000639,20600,4.834829999999999,4.78,98468.0
2023-12-06,000533,21900,4.554549999999999,4.47,97893.0
2023-12-06,000632,21300,4.684679999999999,4.88,103944.0
2023-12-06,000070,11300,8.84884,8.76,98988.0
2023-12-06,000417,21100,4.72472,4.84,102124.0
2023-12-06,000532,8100,11.39138,11.3,91530.0
2023-12-06,000571,32800,2.87287,2.92,95776.0
2023-12-06,000048,5400,18.42841,18.84,101736.0
2023-12-07,000632,21300,4.684679999999999,4.92,104796.0
2023-12-07,000070,11300,8.84884,8.87,100230.99999999999
2023-12-07,000417,21100,4.72472,4.88,102968.0
2023-12-07,000532,8100,11.39138,11.56,93636.0
2023-12-07,000571,32800,2.87287,2.9,95120.0
2023-12-07,000048,5400,18.42841,18.82,101628.0
2023-12-07,000523,29900,3.3433399999999995,3.33,99567.0
2023-12-07,000510,18100,5.515509999999999,5.48,99188.00000000001
2023-12-07,000536,28700,3.4834799999999997,3.47,99589.0
2023-12-08,000532,8100,11.39138,11.71,94851.0
2023-12-08,000571,32800,2.87287,2.82,92496.0
2023-12-08,000048,5400,18.42841,18.43,99522.0
2023-12-08,000523,29900,3.3433399999999995,3.48,104052.0
2023-12-08,000510,18100,5.515509999999999,5.35,96835.0
2023-12-08,000536,28700,3.4834799999999997,3.51,100737.0
2023-12-08,000632,20200,4.93493,4.75,95950.0
2023-12-08,000546,12100,8.21821,8.35,101035.0
2023-12-08,000639,20900,4.774769999999999,4.71,98439.0
2023-12-08,000417,19600,4.87487,4.78,93688.0
2023-12-11,000571,32800,2.87287,2.88,94464.0
2023-12-11,000048,5400,18.42841,18.63,100602.0
2023-12-11,000510,18100,5.515509999999999,5.44,98464.0
2023-12-11,000536,28700,3.4834799999999997,3.51,100737.0
2023-12-11,000546,12100,8.21821,8.03,97162.99999999999
2023-12-11,000639,20900,4.774769999999999,4.66,97394.0
2023-12-11,000417,19600,4.87487,4.85,95060.0
2023-12-11,000632,21400,4.65465,4.8,102720.0
2023-12-11,000532,8500,11.751739999999998,11.78,100130.0
2023-12-11,000534,7700,12.452439999999998,12.5,96250.0
2023-12-12,000048,5400,18.42841,19.19,103626.0
2023-12-12,000510,18100,5.515509999999999,5.59,101179.0
2023-12-12,000536,28700,3.4834799999999997,3.66,105042.0
2023-12-12,000546,12100,8.21821,8.01,96921.0
2023-12-12,000639,20900,4.774769999999999,4.71,98439.0
2023-12-12,000417,19600,4.87487,5.01,98196.0
2023-12-12,000632,21400,4.65465,4.91,105074.0
2023-12-12,000532,8500,11.751739999999998,11.83,100555.0
2023-12-12,000534,7700,12.452439999999998,12.7,97790.0
2023-12-12,000571,33100,2.89289,2.96,97976.0
2023-12-13,000510,18100,5.515509999999999,5.52,99911.99999999999
2023-12-13,000536,28700,3.4834799999999997,3.55,101885.0
2023-12-13,000546,12100,8.21821,7.95,96195.0
2023-12-13,000639,20900,4.774769999999999,4.66,97394.0
2023-12-13,000417,19600,4.87487,5.04,98784.0
2023-12-13,000632,21400,4.65465,4.89,104646.0
2023-12-13,000532,8500,11.751739999999998,11.6,98600.0
2023-12-13,000534,7700,12.452439999999998,12.73,98021.0
2023-12-13,000571,33100,2.89289,2.97,98307.0
2023-12-13,000620,56500,1.7117099999999998,1.71,96615.0
2023-12-14,000546,12100,8.21821,8.12,98251.99999999999
2023-12-14,000639,20900,4.774769999999999,4.65,97185.00000000001
2023-12-14,000417,19600,4.87487,5.18,101528.0
2023-12-14,000632,21400,4.65465,4.98,106572.00000000001
2023-12-14,000532,8500,11.751739999999998,11.74,99790.0
2023-12-14,000534,7700,12.452439999999998,12.49,96173.0
2023-12-14,000571,33100,2.89289,3.0,99300.0
2023-12-14,000620,56500,1.7117099999999998,1.75,98875.0
2023-12-14,000523,27800,3.5935899999999994,3.52,97856.0
2023-12-14,000603,7700,12.5125,12.17,93709.0
2023-12-15,000632,21400,4.65465,5.02,107427.99999999999
2023-12-15,000532,8500,11.751739999999998,11.67,99195.0
2023-12-15,000534,7700,12.452439999999998,12.4,95480.0
2023-12-15,000571,33100,2.89289,2.96,97976.0
2023-12-15,000620,56500,1.7117099999999998,1.84,103960.0
2023-12-15,000523,27800,3.5935899999999994,3.46,96188.0
2023-12-15,000603,7700,12.5125,12.15,93555.0
2023-12-15,000546,12400,8.048039999999999,8.27,102548.0
2023-12-15,000659,39600,2.5225199999999997,2.49,98604.00000000001
2023-12-15,000506,23400,4.144139999999999,4.11,96174.00000000001
2023-12-18,000571,33100,2.89289,2.95,97645.0
2023-12-18,000620,56500,1.7117099999999998,1.75,98875.0
2023-12-18,000659,39600,2.5225199999999997,2.45,97020.0
2023-12-18,000506,23400,4.144139999999999,4.02,94067.99999999999
2023-12-18,000546,12200,8.168159999999999,8.64,105408.0
2023-12-18,000632,20000,4.99499,4.92,98400.0
2023-12-18,000070,11700,8.5085,8.39,98163.0
2023-12-18,000657,12100,8.258249999999999,8.13,98373.00000000001
2023-12-19,000620,56500,1.7117099999999998,1.78,100570.0
2023-12-19,000506,23400,4.144139999999999,3.98,93132.0
2023-12-19,000546,12200,8.168159999999999,8.47,103334.00000000001
2023-12-19,000632,20000,4.99499,4.82,96400.0
2023-12-19,000070,11700,8.5085,8.39,98163.0
2023-12-19,000657,12100,8.258249999999999,8.14,98494.0
2023-12-19,000571,33800,2.95295,3.0,101400.0
2023-12-19,000505,14600,6.8168099999999985,6.78,98988.0
2023-12-20,000506,23400,4.144139999999999,3.99,93366.0
2023-12-20,000546,12200,8.168159999999999,8.03,97965.99999999999
2023-12-20,000657,12100,8.258249999999999,8.0,96800.0
2023-12-20,000505,14600,6.8168099999999985,6.71,97966.0
2023-12-20,000571,33500,2.9829799999999995,3.14,105190.0
2023-12-20,000620,55800,1.7917899999999998,1.74,97092.0
2023-12-20,000536,29400,3.39339,3.4,99960.0
2023-12-20,000632,20600,4.84484,4.75,97850.0
2023-12-20,000523,29600,3.37337,3.29,97384.0
2023-12-21,000657,12100,8.258249999999999,8.04,97283.99999999999
2023-12-21,000505,14600,6.8168099999999985,6.88,100448.0
2023-12-21,000571,33500,2.9829799999999995,3.1,103850.0
2023-12-21,000536,29400,3.39339,3.42,100548.0
2023-12-21,000632,20600,4.84484,4.81,99085.99999999999
2023-12-21,000523,30600,3.2632599999999994,3.3,100980.0
2023-12-21,000572,20300,4.9049,4.95,100485.0
2023-12-21,000620,58000,1.7217199999999997,1.71,99180.0
2023-12-21,000546,12600,7.9079,7.88,99288.0
2023-12-21,000070,11600,8.078069999999999,8.13,94308.00000000001
2023-12-22,000657,12100,8.258249999999999,8.18,98978.0
2023-12-22,000505,14600,6.8168099999999985,6.75,98550.0
2023-12-22,000571,33500,2.9829799999999995,3.01,100835.0
2023-12-22,000536,29400,3.39339,3.51,103194.0
2023-12-22,000523,30600,3.2632599999999994,3.28,100368.0
2023-12-22,000572,20300,4.9049,4.88,99064.0
2023-12-22,000620,58000,1.7217199999999997,1.69,98020.0
2023-12-22,000546,12600,7.9079,8.34,105084.0
2023-12-22,000070,11600,8.078069999999999,7.79,90364.0
2023-12-22,000078,31300,3.0029999999999997,2.95,92335.0
2023-12-25,000505,14600,6.8168099999999985,6.64,96944.0
2023-12-25,000571,33500,2.9829799999999995,3.01,100835.0
2023-12-25,000536,29400,3.39339,3.55,104370.0
2023-12-25,000523,30600,3.2632599999999994,3.16,96696.0
2023-12-25,000572,20300,4.9049,5.02,101905.99999999999
2023-12-25,000620,58000,1.7217199999999997,1.69,98020.0
2023-12-25,000546,12600,7.9079,8.29,104453.99999999999
2023-12-25,000070,11600,8.078069999999999,7.8,90480.0
2023-12-25,000078,31300,3.0029999999999997,3.25,101725.0
2023-12-25,000632,20400,4.624619999999999,4.53,92412.0
2023-12-26,000571,33500,2.9829799999999995,2.92,97820.0
2023-12-26,000572,20300,4.9049,4.86,98658.0
2023-12-26,000620,58000,1.7217199999999997,1.74,100920.0
2023-12-26,000546,12600,7.9079,8.33,104958.0
2023-12-26,000632,20400,4.624619999999999,4.51,92004.0
2023-12-26,000523,31800,3.14314,3.08,97944.0
2023-12-26,000536,28100,3.5535499999999995,3.91,109871.0
2023-12-26,000417,21600,4.624619999999999,4.58,98928.0
2023-12-26,000510,18300,5.45545,5.51,100833.0
2023-12-26,000048,5600,16.73672,16.67,93352.00000000001
2023-12-27,000572,20300,4.9049,4.85,98455.0
2023-12-27,000620,58000,1.7217199999999997,1.83,106140.0
2023-12-27,000546,12600,7.9079,8.11,102186.0
2023-12-27,000632,20400,4.624619999999999,4.59,93636.0
2023-12-27,000523,31800,3.14314,3.08,97944.0
2023-12-27,000417,21600,4.624619999999999,4.73,102168.00000000001
2023-12-27,000510,18300,5.45545,5.5,100650.0
2023-12-27,000048,5600,16.73672,17.41,97496.0
2023-12-27,000536,25100,3.9839799999999994,3.89,97639.0
2023-12-27,000571,32900,2.9028999999999994,2.97,97713.0
2023-12-28,000632,20400,4.624619999999999,4.62,94248.0
2023-12-28,000523,31800,3.14314,3.1,98580.0
2023-12-28,000417,21600,4.624619999999999,4.76,102816.0
2023-12-28,000510,18300,5.45545,5.56,101748.0
2023-12-28,000048,5600,16.73672,17.27,96712.0
2023-12-28,000571,32900,2.9028999999999994,2.89,95081.0
2023-12-28,000078,31800,3.14314,3.12,99216.0
2023-12-28,000546,12400,8.03803,8.48,105152.0
2023-12-28,000620,54800,1.8218199999999998,1.9,104120.0
2023-12-28,000593,13200,7.267259999999999,7.33,96756.0
2023-12-29,000632,20400,4.624619999999999,4.57,93228.0
2023-12-29,000523,31800,3.14314,3.14,99852.0
2023-12-29,000417,21600,4.624619999999999,4.77,103031.99999999999
2023-12-29,000510,18300,5.45545,5.67,103761.0
2023-12-29,000048,5600,16.73672,17.21,96376.0
2023-12-29,000571,32900,2.9028999999999994,2.96,97384.0
2023-12-29,000078,31800,3.14314,3.14,99852.0
2023-12-29,000546,12400,8.03803,8.45,104779.99999999999
2023-12-29,000620,54800,1.8218199999999998,1.89,103572.0
2023-12-29,000593,13200,7.267259999999999,7.4,97680.0
2024-01-02,000523,31800,3.14314,3.11,98898.0
2024-01-02,000417,21600,4.624619999999999,4.81,103895.99999999999
2024-01-02,000510,18300,5.45545,5.75,105225.0
2024-01-02,000048,5600,16.73672,16.69,93464.0
2024-01-02,000571,32900,2.9028999999999994,3.01,99029.0
2024-01-02,000078,31800,3.14314,3.16,100488.0
2024-01-02,000546,12400,8.03803,8.56,106144.0
2024-01-02,000620,54800,1.8218199999999998,1.8,98640.0
2024-01-02,000593,13200,7.267259999999999,7.54,99528.0
2024-01-02,000533,20400,4.7047,4.81,98123.99999999999
2024-01-03,000571,32900,2.9028999999999994,2.97,97713.0
2024-01-03,000078,31800,3.14314,3.19,101442.0
2024-01-03,000620,54800,1.8218199999999998,1.81,99188.0
2024-01-03,000593,13200,7.267259999999999,7.49,98868.0
2024-01-03,000533,20400,4.7047,4.77,97307.99999999999
2024-01-03,000546,11700,8.5085,8.94,104598.0
2024-01-03,000017,22600,4.414409999999999,4.5,101700.0
2024-01-03,000551,11400,8.72872,8.73,99522.0
2024-01-03,000561,11600,8.56856,8.49,98484.0
2024-01-03,000510,16900,5.74574,5.64,95316.0
2024-01-04,000620,54800,1.8218199999999998,1.86,101928.0
2024-01-04,000593,13200,7.267259999999999,7.55,99660.0
2024-01-04,000533,20400,4.7047,4.77,97307.99999999999
2024-01-04,000546,11700,8.5085,8.72,102024.00000000001
2024-01-04,000017,22600,4.414409999999999,4.57,103282.0
2024-01-04,000551,11400,8.72872,8.75,99750.0
2024-01-04,000561,11600,8.56856,8.48,98368.0
2024-01-04,000510,16900,5.74574,5.62,94978.0
2024-01-04,000532,8100,12.24223,11.98,97038.0
2024-01-04,000571,33400,2.95295,2.92,97528.0
2024-01-05,000533,20400,4.7047,4.68,95472.0
2024-01-05,000546,11700,8.5085,8.56,100152.0
2024-01-05,000017,22600,4.414409999999999,4.46,100796.0
2024-01-05,000551,11400,8.72872,8.53,97241.99999999999
2024-01-05,000561,11600,8.56856,8.66,100456.0
2024-01-05,000532,8100,12.24223,12.63,102303.0
2024-01-05,000571,33400,2.95295,2.87,95858.0
2024-01-05,000078,28800,3.4634599999999995,3.29,94752.0
2024-01-05,000620,53700,1.8618599999999998,1.83,98271.0
2024-01-05,000426,10600,9.17917,9.41,99746.0
2024-01-08,000533,20400,4.7047,4.6,93840.0
2024-01-08,000546,11700,8.5085,8.9,104130.0
2024-01-08,000017,22600,4.414409999999999,4.47,101022.0
2024-01-08,000551,11400,8.72872,8.33,94962.0
2024-01-08,000561,11600,8.56856,8.4,97440.0
2024-01-08,000532,8100,12.24223,12.53,101493.0
2024-01-08,000571,33400,2.95295,2.84,94856.0
2024-01-08,000620,53700,1.8618599999999998,1.84,98808.0
2024-01-08,000426,10600,9.17917,9.24,97944.0
2024-01-08,000592,39100,2.5024999999999995,2.45,95795.0
2024-01-09,000551,11400,8.72872,8.47,96558.00000000001
2024-01-09,000561,11600,8.56856,8.34,96744.0
2024-01-09,000532,8100,12.24223,12.24,99144.0
2024-01-09,000571,33400,2.95295,2.89,96526.0
2024-01-09,000620,53700,1.8618599999999998,1.83,98271.0
2024-01-09,000426,10600,9.17917,9.37,99321.99999999999
2024-01-09,000592,39100,2.5024999999999995,2.59,101269.0
2024-01-09,000017,22200,4.49449,4.92,109224.0
2024-01-09,000546,11300,8.798789999999999,9.5,107350.0
2024-01-09,000609,15900,6.226219999999999,6.2,98580.0
2024-01-10,000571,33400,2.95295,2.83,94522.0
2024-01-10,000620,53700,1.8618599999999998,1.92,103104.0
2024-01-10,000426,10600,9.17917,9.14,96884.0
2024-01-10,000546,11300,8.798789999999999,9.05,102265.00000000001
2024-01-10,000609,15900,6.226219999999999,6.04,96036.0
2024-01-10,000532,8200,12.15214,13.48,110536.0
2024-01-10,000017,19300,5.165159999999999,5.41,104413.0
2024-01-10,000078,31100,3.2132099999999997,3.22,100142.0
2024-01-10,000417,20500,4.854849999999999,4.89,100245.0
2024-01-10,000639,23100,4.314309999999999,4.36,100716.00000000001
2024-01-11,000620,53700,1.8618599999999998,1.88,100956.0
2024-01-11,000426,10600,9.17917,9.12,96671.99999999999
2024-01-11,000546,11300,8.798789999999999,9.39,106107.0
2024-01-11,000609,15900,6.226219999999999,6.23,99057.0
2024-01-11,000078,31100,3.2132099999999997,3.28,102008.0
2024-01-11,000417,20500,4.854849999999999,4.96,101680.0
2024-01-11,000639,23100,4.314309999999999,4.38,101178.0
2024-01-11,000048,6400,15.555539999999997,15.82,101248.0
2024-01-11,000536,32500,3.0730699999999995,3.2,104000.0
2024-01-11,000547,13000,7.657649999999999,7.77,101010.0
2024-01-12,000609,15900,6.226219999999999,6.19,98421.0
2024-01-12,000078,31100,3.2132099999999997,3.22,100142.0
2024-01-12,000417,20500,4.854849999999999,4.86,99630.0
2024-01-12,000639,23100,4.314309999999999,4.48,103488.00000000001
2024-01-12,000048,6400,15.555539999999997,15.54,99456.0
2024-01-12,000536,32500,3.0730699999999995,3.1,100750.0
2024-01-12,000547,13000,7.657649999999999,7.83,101790.0
2024-01-12,000546,10700,9.32932,9.21,98547.00000000001
2024-01-12,000620,53100,1.88188,1.86,98766.0
2024-01-12,000592,37200,2.68268,2.62,97464.0
2024-01-15,000609,15900,6.226219999999999,6.25,99375.0
2024-01-15,000078,31100,3.2132099999999997,3.18,98898.0
2024-01-15,000417,20500,4.854849999999999,4.99,102295.0
2024-01-15,000639,23100,4.314309999999999,4.4,101640.00000000001
2024-01-15,000048,6400,15.555539999999997,15.42,98688.0
2024-01-15,000536,32500,3.0730699999999995,3.09,100425.0
2024-01-15,000547,13000,7.657649999999999,7.67,99710.0
2024-01-15,000546,10700,9.32932,9.32,99724.0
