date,code,side,price,shares,amount,fee,reason
2024-09-09,000592,SELL,1.42857,68800,98285.616,127.77130079999999,hold_days
2024-09-09,000572,SELL,3.12687,32100,100372.52699999999,130.48428509999997,hold_days
2024-09-09,000536,SELL,2.3429976569999997,46900,109886.59011329999,142.85256714729,take_profit
2024-09-09,000609,SELL,1.9759980239999997,48000,94847.90515199999,123.30227669759998,stop_loss
2024-09-09,000532,SELL,10.326489673499998,9100,93971.05602884998,122.16237283750498,stop_loss
2024-09-09,000536,BUY,2.2822799999999996,43800,99963.86399999999,29.989159199999992,signal
2024-09-09,000609,BUY,1.9819799999999999,50400,99891.79199999999,29.967537599999993,signal
2024-09-09,000505,BUY,5.435429999999999,18300,99468.36899999999,29.840510699999996,signal
2024-09-09,000663,BUY,4.11411,24300,99972.873,29.9918619,signal
2024-09-09,000426,BUY,10.190179999999998,9800,99863.76399999998,29.959129199999992,signal
2024-09-10,000506,SELL,1.4154985844999999,67000,94838.40516149999,123.28992670994998,stop_loss
2024-09-10,000546,SELL,4.274995724999999,22200,94904.90509499998,123.37637662349997,stop_loss
2024-09-10,000536,SELL,2.507997492,43800,109850.2901496,142.80537719448,take_profit
2024-09-10,000663,SELL,4.520995479000001,24300,109860.19013970002,142.81824718161002,take_profit
2024-09-10,000426,SELL,9.670990328999999,9800,94775.70522419999,123.20841679145998,stop_loss
2024-09-10,000546,BUY,4.39439,22700,99752.65299999999,29.925795899999994,signal
2024-09-10,000426,BUY,9.949939999999998,10000,99499.39999999998,29.84981999999999,signal
2024-09-10,000532,BUY,10.600589999999999,9400,99645.54599999999,29.893663799999995,signal
2024-09-10,000592,BUY,1.4614599999999998,68400,99963.86399999999,29.989159199999992,signal
2024-09-10,000561,BUY,6.156149999999999,16200,99729.62999999999,29.918888999999993,signal
2024-09-11,000426,SELL,9.442990556999996,10000,94429.90556999996,122.75887724099994,stop_loss
2024-09-11,000426,BUY,9.679669999999998,10300,99700.60099999998,29.910180299999993,signal
2024-09-12,000559,SELL,4.50549,23300,104977.917,136.4712921,hold_days
2024-09-12,000659,SELL,2.2439977559999997,48900,109731.49026839998,142.65093734891997,take_profit
2024-09-12,000546,SELL,4.828995171,22700,109618.1903817,142.50364749621,take_profit
2024-09-12,000546,BUY,4.854849999999999,20500,99524.42499999997,29.85732749999999,signal
2024-09-12,000659,BUY,2.21221,45200,99991.89199999999,29.997567599999996,signal
2024-09-12,000663,BUY,4.36436,22900,99943.844,29.983153199999997,signal
2024-09-13,000571,SELL,3.05694,33700,103018.878,133.92454139999998,hold_days
2024-09-13,000036,BUY,2.8628599999999995,34900,99913.81399999998,29.974144199999994,signal
2024-09-18,000609,SELL,1.8809981189999998,50400,94802.30519759998,123.24299675687998,stop_loss
2024-09-18,000505,SELL,5.2947,18300,96893.01,125.96091299999999,hold_days
2024-09-18,000659,SELL,2.0994979005,45200,94897.30510259999,123.36649663337998,stop_loss
2024-09-18,000505,BUY,5.305299999999999,18800,99739.63999999998,29.921891999999993,signal
2024-09-18,000659,BUY,2.21221,45200,99991.89199999999,29.997567599999996,signal
2024-09-18,000609,BUY,1.9619599999999997,50900,99863.76399999998,29.959129199999992,signal
2024-09-19,000532,SELL,10.759229999999999,9400,101136.76199999999,131.4777906,hold_days
2024-09-19,000592,SELL,1.42857,68400,97714.188,127.02844439999998,hold_days
2024-09-19,000561,SELL,6.26373,16200,101472.42599999999,131.91415379999998,hold_days
2024-09-19,000036,SELL,3.1459968539999994,34900,109795.29020459998,142.73387726597997,take_profit
2024-09-19,000505,SELL,5.82999417,18800,109603.890396,142.4850575148,take_profit
2024-09-19,000609,SELL,1.8619981379999997,50900,94775.70522419998,123.20841679145997,stop_loss
2024-09-19,000036,BUY,3.0730699999999995,32500,99874.77499999998,29.96243249999999,signal
2024-09-19,000532,BUY,10.780769999999999,9200,99183.08399999999,29.754925199999995,signal
2024-09-19,000505,BUY,5.425419999999999,18400,99827.72799999999,29.948318399999994,signal
2024-09-19,000017,BUY,5.17517,19300,99880.78099999999,29.964234299999994,signal
2024-09-19,000561,BUY,6.2762699999999985,15900,99792.69299999997,29.93780789999999,signal
2024-09-20,000426,SELL,10.06992,10300,103720.17599999999,134.8362288,hold_days
2024-09-20,000505,SELL,5.961994037999999,18400,109700.6902992,142.61089738895998,take_profit
2024-09-20,000561,SELL,6.896993102999999,15900,109662.19033769998,142.56084743900996,take_profit
2024-09-20,000505,BUY,6.066059999999999,16400,99483.38399999999,29.845015199999995,signal
2024-09-20,000603,BUY,10.380369999999997,9600,99651.55199999998,29.89546559999999,signal
2024-09-20,000620,BUY,1.36136,73400,99923.824,29.977147199999994,signal
2024-09-20,000426,BUY,10.090079999999999,9900,99891.79199999999,29.967537599999993,signal
2024-09-23,000546,SELL,4.98501,20500,102192.705,132.8505165,hold_days
2024-09-23,000663,SELL,4.4955,22900,102946.95,133.83103499999999,hold_days
2024-09-23,000048,BUY,12.15214,8200,99647.548,29.894264399999997,signal
2024-09-23,000546,BUY,4.99499,20000,99899.79999999999,29.969939999999994,signal
2024-09-24,000659,SELL,2.430997569,45200,109881.0901188,142.84541715443999,take_profit
2024-09-24,000505,SELL,5.7569942429999985,16400,94414.70558519998,122.73911726075997,stop_loss
2024-09-24,000659,BUY,2.41241,41400,99873.774,29.9621322,signal
2024-09-24,000523,BUY,2.47247,40400,99887.788,29.966336399999996,signal
2024-09-25,000036,SELL,3.3769966229999997,32500,109752.39024749999,142.67810732175,take_profit
2024-09-25,000532,SELL,11.846988153,9200,108992.2910076,141.68997830988,take_profit
2024-09-25,000017,SELL,5.6869943130000005,19300,109758.9902409,142.68668731317,take_profit
2024-09-25,000603,SELL,11.406988592999998,9600,109507.09049279998,142.35921764063997,take_profit
2024-09-25,000620,SELL,1.495998504,73400,109806.2901936,142.74817725168,take_profit
2024-09-25,000426,SELL,11.087988912,9900,109771.0902288,142.70241729744,take_profit
2024-09-25,000523,SELL,2.716997283,40400,109766.6902332,142.69669730316,take_profit
2024-09-25,000534,BUY,9.53953,10400,99211.112,29.763333599999996,signal
2024-09-25,000533,BUY,3.3233199999999994,30000,99699.59999999998,29.90987999999999,signal
2024-09-25,000036,BUY,3.2532499999999995,30700,99874.77499999998,29.96243249999999,signal
2024-09-25,000523,BUY,2.6026,38400,99939.84,29.981951999999996,signal
2024-09-25,000530,BUY,3.7754997279999993,26400,99673.19281919998,29.90195784575999,signal
2024-09-26,000048,SELL,13.353986646000001,8200,109502.6904972,142.35349764636,take_profit
2024-09-26,000659,SELL,2.650997349,41400,109751.2902486,142.67667732317997,take_profit
2024-09-26,000523,SELL,2.85999714,38400,109823.890176,142.7710572288,take_profit
2024-09-26,000523,BUY,2.6426399999999997,37800,99891.79199999999,29.967537599999993,signal
2024-09-26,000506,BUY,1.4013999999999998,71300,99919.81999999998,29.97594599999999,signal
2024-09-26,000547,BUY,6.53653,15200,99355.256,29.806576799999995,signal
2024-09-26,000639,BUY,2.4424399999999995,40900,99895.79599999997,29.96873879999999,signal
2024-09-26,000411,BUY,9.129119999999999,10900,99507.40799999998,29.85222239999999,signal
2024-09-27,000546,SELL,5.488994511,20000,109779.89021999999,142.71385728599998,take_profit
2024-09-27,000523,SELL,2.903997096,37800,109771.09022879999,142.70241729743998,take_profit
2024-09-27,000547,SELL,7.182992817000001,15200,109181.49081840001,141.93593806392,take_profit
2024-09-27,000639,SELL,2.6839973159999997,40900,109775.49022439998,142.70813729171996,take_profit
2024-09-27,000547,BUY,6.766759999999999,14700,99471.37199999999,29.841411599999994,signal
2024-09-27,000407,BUY,2.8428399999999994,35100,99783.68399999998,29.93510519999999,signal
2024-09-27,000078,BUY,2.35235,42500,99974.875,29.9924625,signal
2024-09-27,000417,BUY,4.524519999999999,22100,99991.89199999998,29.99756759999999,signal
2024-09-30,000534,SELL,10.482989517,10400,109023.0909768,141.73001826984,take_profit
2024-09-30,000533,SELL,3.6519963479999995,30000,109559.89043999999,142.42785757199997,take_profit
2024-09-30,000036,SELL,3.5749964249999997,30700,109752.39024749999,142.67810732175,take_profit
2024-09-30,000530,SELL,4.148896651099199,26400,109530.87158901886,142.3901330657245,take_profit
2024-09-30,000411,SELL,10.031989968,10900,109348.6906512,142.15329784655998,take_profit
2024-09-30,000547,SELL,7.435992563999999,14700,109309.09069079999,142.10181789803997,take_profit
2024-09-30,000407,SELL,3.123996875999999,35100,109652.29034759998,142.54797745187997,take_profit
2024-09-30,000078,SELL,2.584997415,42500,109862.3901375,142.82110717875,take_profit
2024-09-30,000417,SELL,4.971995027999999,22100,109881.09011879998,142.84541715443999,take_profit
2024-09-30,000411,BUY,9.82982,10100,99281.182,29.784354599999997,signal
2024-09-30,000534,BUY,10.68067,9300,99330.231,29.799069299999996,signal
2024-09-30,000551,BUY,8.018009999999999,12400,99423.32399999998,29.82699719999999,signal
2024-09-30,000407,BUY,2.9729699999999997,33600,99891.79199999999,29.967537599999993,signal
2024-09-30,000048,BUY,14.704689999999998,6800,99991.89199999998,29.99756759999999,signal
2024-10-08,000411,SELL,10.801989198000001,10100,109100.09089980001,141.83011816974002,take_profit
2024-10-08,000534,SELL,11.736988263,9300,109153.9908459,141.90018809967,take_profit
2024-10-08,000551,SELL,8.810991189,12400,109256.2907436,142.03317796668,take_profit
2024-10-08,000407,SELL,3.266996733,33600,109771.0902288,142.70241729744,take_profit
2024-10-08,000048,SELL,16.158983840999998,6800,109881.09011879998,142.84541715443999,take_profit
2024-10-08,000070,BUY,4.884879999999999,20400,99651.55199999998,29.89546559999999,signal
2024-10-09,000070,SELL,4.6359953639999985,20400,94574.30542559997,122.94659705327996,stop_loss
2024-10-09,000609,BUY,2.0120099999999996,49700,99996.89699999998,29.999069099999993,signal
2024-10-10,000609,SELL,1.9094980904999996,49700,94902.05509784998,123.37267162720497,stop_loss
2024-10-10,000571,BUY,3.5335299999999994,28300,99998.89899999998,29.99966969999999,signal
2024-10-10,000505,BUY,6.186179999999999,16100,99597.49799999999,29.879249399999996,signal
2024-10-10,000533,BUY,3.6436399999999995,27400,99835.73599999999,29.950720799999996,signal
2024-10-10,000411,BUY,9.92992,10000,99299.2,29.789759999999998,signal
2024-10-10,000510,BUY,3.3733699999999995,29600,99851.752,29.955525599999994,signal
2024-10-11,000533,SELL,3.4579965419999996,27400,94749.10525079998,123.17383682603997,stop_loss
2024-10-11,000017,BUY,6.056049999999999,16500,99924.82499999998,29.977447499999993,signal
2024-10-11,000561,BUY,7.527519999999999,13200,99363.26399999998,29.808979199999992,signal
2024-10-11,000523,BUY,2.8828799999999997,34600,99747.64799999999,29.924294399999994,signal
2024-10-11,000663,BUY,5.395389999999999,18500,99814.71499999998,29.944414499999993,signal
2024-10-11,000620,BUY,1.61161,62000,99919.81999999999,29.975945999999997,signal
2024-10-14,000571,SELL,3.882996117,28300,109888.7901111,142.85542714443,take_profit
2024-10-14,000505,SELL,6.797993202,16100,109447.6905522,142.28199771786,take_profit
2024-10-14,000632,BUY,3.2032,31200,99939.84,29.981951999999996,signal
2024-10-14,000571,BUY,3.7737699999999994,26400,99627.52799999999,29.888258399999994,signal
2024-10-15,000506,SELL,1.51848,71300,108267.62400000001,140.7479112,hold_days
2024-10-15,000571,SELL,4.146995853,26400,109480.6905192,142.32489767496,take_profit
2024-10-15,000592,BUY,1.81181,55100,99830.731,29.949219299999996,signal
2024-10-15,000417,BUY,4.79479,20800,99731.632,29.919489599999995,signal
2024-10-16,000510,SELL,3.7069962929999996,29600,109727.0902728,142.64521735463998,take_profit
2024-10-16,000506,BUY,1.6016,62400,99939.84,29.981951999999996,signal
2024-10-17,000411,SELL,9.920069999999999,10000,99200.7,128.96090999999998,hold_days
2024-10-17,000632,SELL,3.51999648,31200,109823.890176,142.7710572288,take_profit
2024-10-17,000639,BUY,2.7127099999999995,36800,99827.72799999999,29.948318399999994,signal
2024-10-17,000632,BUY,3.2832799999999995,30400,99811.71199999998,29.943513599999992,signal
2024-10-18,000017,SELL,5.87412,16500,96922.98,125.99987399999999,hold_days
2024-10-18,000561,SELL,7.57242,13200,99955.944,129.9427272,hold_days
2024-10-18,000523,SELL,2.7971999999999997,34600,96783.12,125.81805599999998,hold_days
2024-10-18,000663,SELL,5.4945,18500,101648.25,132.14272499999998,hold_days
2024-10-18,000620,SELL,1.58841,62000,98481.42000000001,128.025846,hold_days
2024-10-18,000561,BUY,7.587579999999999,13100,99397.298,29.819189399999996,signal
2024-10-18,000571,BUY,3.6336299999999997,27500,99924.825,29.977447499999997,signal
2024-10-18,000036,BUY,3.9839799999999994,25100,99997.89799999999,29.999369399999992,signal
2024-10-18,000426,BUY,12.262249999999998,8100,99324.22499999999,29.797267499999993,signal
2024-10-18,000534,BUY,10.040029999999998,9900,99396.29699999998,29.81888909999999,signal
2024-10-21,000506,SELL,1.75999824,62400,109823.890176,142.7710572288,take_profit
2024-10-21,000571,SELL,3.992996007,27500,109807.3901925,142.74960725025,take_profit
2024-10-21,000426,SELL,13.474986524999998,8100,109147.39085249999,141.89160810824998,take_profit
2024-10-21,000506,BUY,1.85185,54000,99999.9,29.999969999999994,signal
2024-10-21,000048,BUY,13.853839999999998,7200,99747.64799999999,29.924294399999994,signal
2024-10-21,000523,BUY,2.8528499999999997,35000,99849.74999999999,29.954924999999992,signal
2024-10-22,000592,SELL,1.82817,55100,100732.167,130.9518171,hold_days
2024-10-22,000417,SELL,4.8551400000000005,20800,100986.91200000001,131.28298560000002,hold_days
2024-10-22,000417,BUY,4.86486,20500,99729.63,29.918889,signal
2024-10-22,000572,BUY,3.3933899999999997,29400,99765.666,29.929699799999998,signal
2024-10-23,000639,SELL,2.9809970189999997,36800,109700.6902992,142.61089738895998,take_profit
2024-10-23,000036,SELL,4.377995622,25100,109887.69011220001,142.85399714586,take_profit
2024-10-23,000534,SELL,11.032988967,9900,109226.59077329999,141.99456800528998,take_profit
2024-10-23,000506,SELL,2.0349979650000005,54000,109889.89011000002,142.856857143,take_profit
2024-10-23,000048,SELL,15.223984775999998,7200,109612.69038719998,142.49649750335996,take_profit
2024-10-23,000534,BUY,10.73072,9300,99795.696,29.938708799999997,signal
2024-10-23,000533,BUY,3.7037,27000,99999.9,29.999969999999994,signal
2024-10-23,000530,BUY,4.2524049567999995,23500,99931.51648479998,29.979454945439993,signal
2024-10-23,000048,BUY,14.504489999999999,6800,98630.53199999999,29.589159599999995,signal
2024-10-23,000017,BUY,6.2062,16100,99919.81999999999,29.975945999999997,signal
2024-10-24,000632,SELL,3.34665,30400,101738.16,132.259608,hold_days
2024-10-24,000572,SELL,3.7289962709999998,29400,109632.4903674,142.52223747762,take_profit
2024-10-24,000048,SELL,15.938984061,6800,108385.0916148,140.90061909923998,take_profit
2024-10-24,000506,BUY,2.14214,46600,99823.724,29.947117199999997,signal
2024-10-24,000078,BUY,2.5024999999999995,39900,99849.74999999999,29.954924999999992,signal
2024-10-24,000572,BUY,3.5735699999999992,27900,99702.60299999997,29.91078089999999,signal
2024-10-25,000561,SELL,8.337991661999999,13100,109227.69077219997,141.99599800385997,take_profit
2024-10-25,000534,SELL,11.791988208000001,9300,109665.4903344,142.56513743472,take_profit
2024-10-25,000572,SELL,3.9269960729999998,27900,109563.1904367,142.43214756771,take_profit
2024-10-25,000632,BUY,3.4434399999999994,29000,99859.75999999998,29.957927999999992,signal
2024-10-25,000620,BUY,1.6616599999999997,60100,99865.76599999999,29.959729799999995,signal
2024-10-25,000592,BUY,1.8918899999999996,52800,99891.79199999999,29.967537599999993,signal
2024-10-28,000523,SELL,3.1349968649999997,35000,109724.890275,142.6423573575,take_profit
2024-10-28,000417,SELL,5.345994654,20500,109592.890407,142.47075752909998,take_profit
2024-10-28,000530,SELL,4.67296780702752,23500,109814.74346514672,142.75916650469074,take_profit
2024-10-28,000017,SELL,6.819993180000001,16100,109801.89019800001,142.7424572574,take_profit
2024-10-28,000506,SELL,2.3539976460000003,46600,109696.2903036,142.60517739468,take_profit
2024-10-28,000592,SELL,2.078997921,52800,109771.0902288,142.70241729744,take_profit
2024-10-28,000506,BUY,2.36236,42300,99927.828,29.978348399999994,signal
2024-10-28,000657,BUY,9.159149999999999,10900,99834.73499999999,29.950420499999993,signal
2024-10-28,000536,BUY,3.9939899999999997,25000,99849.74999999999,29.954924999999992,signal
2024-10-28,000663,BUY,5.71571,17400,99453.35399999999,29.836006199999996,signal
2024-10-28,000592,BUY,1.9919899999999997,50200,99997.89799999999,29.999369399999992,signal
2024-10-29,000078,SELL,2.74999725,39900,109724.890275,142.6423573575,take_profit
2024-10-29,000632,SELL,3.783996216,29000,109735.890264,142.65665734319998,take_profit
2024-10-29,000536,SELL,4.388995611,25000,109724.89027500001,142.6423573575,take_profit
2024-10-29,000592,SELL,2.188997811,50200,109887.69011220001,142.85399714586,take_profit
2024-10-29,000609,BUY,2.24224,44500,99779.68,29.933903999999995,signal
2024-10-29,000559,BUY,5.635629999999999,17700,99750.65099999998,29.92519529999999,signal
2024-10-29,000070,BUY,5.74574,17400,99975.87599999999,29.992762799999994,signal
2024-10-29,000078,BUY,2.7627599999999997,36100,99735.63599999998,29.920690799999992,signal
2024-10-29,000407,BUY,3.1931899999999995,31300,99946.84699999998,29.98405409999999,signal
2024-10-30,000533,SELL,3.91608,27000,105734.16,137.454408,hold_days
2024-10-30,000620,SELL,1.8259981739999998,60100,109742.49025739999,142.66523733461997,take_profit
2024-10-30,000506,SELL,2.5959974040000002,42300,109810.69018920002,142.75389724596002,take_profit
2024-10-30,000078,SELL,2.6219973779999997,36100,94654.10534579998,123.05033694953997,stop_loss
2024-10-30,000506,BUY,2.6026,38400,99939.84,29.981951999999996,signal
2024-10-30,000639,BUY,2.99299,33400,99965.866,29.989759799999995,signal
2024-10-30,000620,BUY,1.7016999999999998,58700,99889.79,29.966936999999994,signal
2024-10-30,000078,BUY,2.63263,37900,99776.677,29.933003099999997,signal
2024-10-31,000609,SELL,2.463997536,44500,109647.890352,142.5422574576,take_profit
2024-10-31,000620,SELL,1.86999813,58700,109768.890231,142.6995573003,take_profit
2024-10-31,000036,BUY,4.45445,22400,99779.68,29.933903999999995,signal
2024-10-31,000547,BUY,8.14814,12200,99407.30799999999,29.822192399999995,signal
2024-11-01,000657,SELL,10.064989934999998,10900,109708.39029149998,142.62090737894997,take_profit
2024-11-01,000559,SELL,6.192993807,17700,109615.99038389999,142.50078749907,take_profit
2024-11-01,000070,SELL,5.452994546999999,17400,94882.10511779999,123.34673665313998,stop_loss
2024-11-01,000506,SELL,2.85999714,38400,109823.890176,142.7710572288,take_profit
2024-11-01,000639,SELL,3.2889967110000002,33400,109852.4901474,142.80823719162,take_profit
2024-11-01,000506,BUY,2.87287,34800,99975.87599999999,29.992762799999994,signal
2024-11-01,000559,BUY,6.506499999999999,15300,99549.44999999998,29.864834999999992,signal
2024-11-01,000639,BUY,3.1031,32200,99919.81999999999,29.975945999999997,signal
2024-11-01,000657,BUY,9.4094,10600,99739.64,29.921891999999996,signal
2024-11-01,000546,BUY,5.425419999999999,18400,99827.72799999999,29.948318399999994,signal
2024-11-04,000663,SELL,6.2809937190000005,17400,109289.2907106,142.07607792378,take_profit
2024-11-04,000559,SELL,6.174993824999999,15300,94477.40552249998,122.82062717924997,stop_loss
2024-11-04,000639,SELL,3.4099965900000004,32200,109801.89019800001,142.7424572574,take_profit
2024-11-04,000639,BUY,3.23323,30900,99906.807,29.972042099999996,signal
2024-11-04,000620,BUY,1.8318299999999998,54500,99834.73499999999,29.950420499999993,signal
2024-11-04,000532,BUY,13.463449999999998,7400,99629.52999999998,29.888858999999993,signal
2024-11-05,000407,SELL,3.1468499999999997,31300,98496.40499999998,128.0453265,hold_days
2024-11-05,000639,SELL,3.552996447,30900,109787.5902123,142.72386727599,take_profit
2024-11-05,000532,SELL,14.794985205,7400,109482.89051699999,142.32775767209998,take_profit
2024-11-05,000559,BUY,6.926919999999999,14400,99747.64799999999,29.924294399999994,signal
2024-11-05,000639,BUY,3.6636599999999997,27200,99651.552,29.895465599999998,signal
2024-11-05,000663,BUY,6.13613,16200,99405.306,29.821591799999997,signal
2024-11-06,000078,SELL,2.80719,37900,106392.50099999999,138.31025129999998,hold_days
2024-11-06,000036,SELL,4.894995105,22400,109647.89035199999,142.5422574576,take_profit
2024-11-06,000547,SELL,8.953991046,12200,109238.6907612,142.01029798956,take_profit
2024-11-06,000506,SELL,3.156996843,34800,109863.4901364,142.82253717732,take_profit
2024-11-06,000546,SELL,5.961994037999999,18400,109700.6902992,142.61089738895998,take_profit
2024-11-06,000620,SELL,2.0129979870000003,54500,109708.39029150002,142.62090737895002,take_profit
2024-11-06,000559,SELL,7.611992387999999,14400,109612.69038719998,142.49649750335996,take_profit
2024-11-06,000639,SELL,4.025995974000001,27200,109507.09049280002,142.35921764064003,take_profit
2024-11-06,000506,BUY,3.3233199999999994,30000,99699.59999999998,29.90987999999999,signal
2024-11-06,000036,BUY,4.73473,21100,99902.803,29.9708409,signal
2024-11-06,000620,BUY,2.06206,48400,99803.70399999998,29.94111119999999,signal
2024-11-06,000639,BUY,4.19419,23800,99821.722,29.946516599999995,signal
2024-11-06,000078,BUY,2.81281,35500,99854.75499999999,29.956426499999996,signal
2024-11-07,000036,SELL,5.202994797000001,21100,109783.19021670001,142.71814728171,take_profit
2024-11-07,000620,SELL,2.265997734,48400,109674.2903256,142.57657742327999,take_profit
2024-11-07,000639,SELL,3.9804960194999994,23800,94735.80526409998,123.15654684332998,stop_loss
2024-11-07,000036,BUY,4.884879999999999,20400,99651.55199999998,29.89546559999999,signal
2024-11-07,000530,BUY,5.6831206432,17500,99454.61125599999,29.836383376799994,signal
2024-11-07,000592,BUY,2.36236,42300,99927.828,29.978348399999994,signal
2024-11-07,000659,BUY,2.72272,36700,99923.824,29.977147199999994,signal
2024-11-07,000070,BUY,5.57557,17900,99802.703,29.940810899999995,signal
2024-11-08,000657,SELL,10.33998966,10600,109603.890396,142.4850575148,take_profit
2024-11-08,000663,SELL,6.742993257,16200,109236.4907634,142.00743799242,take_profit
2024-11-08,000506,SELL,3.6519963479999995,30000,109559.89043999999,142.42785757199997,take_profit
2024-11-08,000036,SELL,5.367994631999999,20400,109507.0904928,142.35921764064,take_profit
2024-11-08,000530,SELL,6.24518127481248,17500,109290.6723092184,142.0778740019839,take_profit
2024-11-08,000592,SELL,2.5959974040000002,42300,109810.69018920002,142.75389724596002,take_profit
2024-11-08,000659,SELL,2.991997008,36700,109806.2901936,142.74817725168,take_profit
2024-11-08,000659,BUY,2.9129099999999997,34300,99912.813,29.973843899999995,signal
2024-11-08,000036,BUY,5.355349999999999,18600,99609.50999999998,29.88285299999999,signal
2024-11-08,000632,BUY,4.014009999999999,24900,99948.84899999997,29.98465469999999,signal
2024-11-08,000510,BUY,4.294289999999999,23200,99627.52799999998,29.88825839999999,signal
2024-11-08,000592,BUY,2.8027999999999995,35600,99779.67999999998,29.93390399999999,signal
2024-11-11,000078,SELL,3.0909969090000002,35500,109730.39026950001,142.64950735035,take_profit
2024-11-11,000592,SELL,2.6599973399999994,35600,94695.90530399999,123.10467689519997,stop_loss
2024-11-11,000506,BUY,3.8438399999999993,26000,99939.83999999998,29.981951999999993,signal
2024-11-11,000609,BUY,2.3823799999999995,41900,99821.72199999998,29.946516599999992,signal
2024-11-11,000532,BUY,14.58457,6800,99175.076,29.752522799999998,signal
2024-11-11,000571,BUY,3.8638599999999994,25800,99687.58799999999,29.906276399999992,signal
2024-11-11,000657,BUY,10.850839999999998,9200,99827.72799999999,29.948318399999994,signal
2024-11-12,000070,SELL,6.126993873,17900,109673.1903267,142.57514742471,take_profit
2024-11-12,000659,SELL,3.200996799,34300,109794.1902057,142.73244726740998,take_profit
2024-11-12,000036,SELL,5.884994114999999,18600,109460.89053899997,142.29915770069996,take_profit
2024-11-12,000532,SELL,16.026983973000004,6800,108983.49101640003,141.67853832132005,take_profit
2024-11-12,000659,BUY,2.95295,33800,99809.70999999999,29.942912999999994,signal
2024-11-12,000532,BUY,14.904889999999998,6700,99862.76299999999,29.958828899999993,signal
2024-11-12,000546,BUY,5.98598,16700,99965.866,29.989759799999995,signal
2024-11-12,000523,BUY,3.4033999999999995,29300,99719.61999999998,29.915885999999993,signal
2024-11-13,000609,SELL,2.6179973819999995,41900,109694.09030579998,142.60231739753996,take_profit
2024-11-13,000659,SELL,3.2449967550000003,33800,109680.89031900001,142.5851574147,take_profit
2024-11-13,000633,BUY,5.2052,19200,99939.84,29.981951999999996,signal
2024-11-13,000609,BUY,2.6526499999999995,37600,99739.63999999998,29.921891999999993,signal
2024-11-14,000510,SELL,4.075495924499999,23200,94551.50544839998,122.91695708291998,stop_loss
2024-11-14,000523,SELL,3.229996769999999,29300,94638.90536099998,123.03057696929997,stop_loss
2024-11-14,000547,BUY,8.83883,11300,99878.779,29.963633699999995,signal
2024-11-14,000510,BUY,4.18418,23800,99583.484,29.875045199999995,signal
2024-11-15,000632,SELL,3.809496190499999,24900,94856.45514344997,123.31339168648496,stop_loss
2024-11-15,000657,SELL,10.297989701999997,9200,94741.50525839998,123.16395683591996,stop_loss
2024-11-15,000546,SELL,5.680994318999999,16700,94872.60512729998,123.33438666548996,stop_loss
2024-11-15,000633,SELL,4.939995059999999,19200,94847.90515199999,123.30227669759998,stop_loss
2024-11-15,000547,SELL,8.3884916115,11300,94789.95520994999,123.22694177293498,stop_loss
2024-11-15,000510,SELL,3.9709960289999997,23800,94509.7054902,122.86261713725999,stop_loss
2024-11-15,000632,BUY,4.054049999999999,24600,99729.62999999998,29.91888899999999,signal
2024-11-15,000017,BUY,6.766759999999999,14700,99471.37199999999,29.841411599999994,signal
2024-11-15,000659,BUY,2.89289,34500,99804.705,29.941411499999997,signal
2024-11-15,000546,BUY,5.775769999999999,17300,99920.82099999998,29.976246299999993,signal
2024-11-15,000593,BUY,5.73573,17400,99801.702,29.9405106,signal
2024-11-18,000506,SELL,3.6479963519999994,26000,94847.90515199998,123.30227669759996,stop_loss
2024-11-18,000571,SELL,3.6669963329999993,25800,94608.50539139999,122.99105700881998,stop_loss
2024-11-18,000532,SELL,14.145485854499999,6700,94774.75522514999,123.20718179269498,stop_loss
2024-11-18,000632,SELL,3.8474961524999993,24600,94648.40535149998,123.04292695694997,stop_loss
2024-11-18,000017,SELL,6.421993577999999,14700,94403.30559659998,122.72429727557997,stop_loss
2024-11-18,000659,SELL,2.7454972545,34500,94719.65528025001,123.13555186432501,stop_loss
2024-11-18,000546,SELL,5.481494518499999,17300,94829.85517004998,123.27881172106497,stop_loss
2024-11-18,000551,BUY,10.150139999999999,9800,99471.37199999999,29.841411599999994,signal
2024-11-18,000559,BUY,6.176169999999999,16100,99436.33699999998,29.83090109999999,signal
2024-11-18,000417,BUY,5.185179999999999,19200,99555.45599999998,29.86663679999999,signal
2024-11-18,000070,BUY,5.815809999999999,17100,99450.35099999998,29.83510529999999,signal
2024-11-18,000533,BUY,4.07407,24500,99814.715,29.944414499999997,signal
2024-11-19,000609,SELL,2.517497482499999,37600,94657.90534199997,123.05527694459995,stop_loss
2024-11-19,000070,SELL,5.519494480499999,17100,94383.35561654998,122.69836230151496,stop_loss
2024-11-19,000036,BUY,5.24524,19000,99659.56,29.897867999999995,signal
2024-11-19,000561,BUY,8.9089,11200,99779.68,29.933903999999995,signal
2024-11-19,000657,BUY,9.82982,10100,99281.182,29.784354599999997,signal
2024-11-19,000633,BUY,4.75475,21000,99849.74999999999,29.954924999999992,signal
2024-11-19,000659,BUY,2.75275,36300,99924.825,29.977447499999997,signal
2024-11-20,000036,SELL,5.763994236,19000,109515.890484,142.3706576292,take_profit
2024-11-20,000633,SELL,5.224994775,21000,109724.890275,142.6423573575,take_profit
2024-11-20,000659,SELL,3.024996975,36300,109807.39019250001,142.74960725025,take_profit
2024-11-20,000036,BUY,5.345339999999999,18700,99957.858,29.987357399999997,signal
